"ROL3","ROG3","LangAltName","NameType","Source","EditName","EditDate"
"mcn","CM","Massa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcn","CM","Banana","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcn","CD","Masa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcn","CD","Massa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcn","CD","Banana","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mco","MX","Southeastern Mixe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcp","CM","Mekaa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcp","CM","South Makaa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcp","CM","South Mekaa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcq","PP","Managalasi","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcq","PP","Managulasi","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcr","PP","Menyama","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CM","Mamgbay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CM","Mamgbei","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CM","Manbai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CM","Mangbai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CM","Mangbei","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CM","Mongbay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CD","Mamgbay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CD","Mamgbei","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CD","Manbai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CD","Mangbai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CD","Mangbaï de Biparé","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CD","Mangbei","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CD","Momboi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcs","CD","Mongbay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mct","CM","Mangisa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mct","CM","Mengisa-Njowe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcu","CM","Bang","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcu","CM","Bea","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcu","CM","Ble","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcu","CM","Juli","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcu","CM","Lagubi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcu","CM","Mambere","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcu","CM","Mambilla","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcu","CM","Nor","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcu","CM","Tagbo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcu","CM","Tongbo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcu","CM","Torbi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcv","PP","Eme-Eme","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcv","PP","Hei","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcv","PP","Pepeha","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcw","CD","Mahwa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CT","Bimu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CT","Mbimou","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CT","Mbimu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CT","Mbyemo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CT","Mpo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CF","Bimu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CF","Mbimou","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CF","Mbimu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CF","Mbyemo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CF","Mpo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CM","Bimu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CM","Mbimou","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CM","Mbimu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mcx","CM","Mpo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mda","NI","Madda","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mda","NI","Yidda","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdb","PP","Dabura","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdb","PP","Morigi Island","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdb","PP","Turama River Kiwai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdb","PP","Wariadai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdd","CM","Buna","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdd","CM","Mboumtiba","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdd","CM","Wuna","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mde","CD","Borgu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mde","CD","Bura Mabang","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mde","CD","Kana Mabang","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mde","CD","Mabaa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mde","CD","Mabak","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mde","CD","Mabang","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mde","CD","Ouaddai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mde","CD","Ouaddaien","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mde","CD","Wadai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mde","CD","Waddayen","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdf","RS","Mokshan","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdf","RS","Mordoff","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdf","RS","Mordov","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdf","RS","Mordvin-Moksha","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdh","RP","Magindanaon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdh","RP","Magindanaw","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdh","RP","Magindanawn","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdh","RP","Maguindanaw","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdj","CG","Amangbetu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdj","CG","Kingbetu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdj","CG","Mambetto","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdj","CG","Mangbettu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdj","CG","Nemangbetu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdk","CG","Mangu-Ngutu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdk","CG","Mombuttu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdk","CG","Wambutu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdm","CG","Maigo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdm","CG","Maiko","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdm","CG","Majugu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdm","CG","Mayko","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdm","CG","Mayugo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdn","CT","Isongo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdn","CT","Issongo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdn","CT","Lisongo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdn","CT","Lissongo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdn","CT","Songo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdp","CG","Gimbala","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdp","CG","Rumbala","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdr","ID","Andian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdr","ID","Mandharsche","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdr","ID","Manjar","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdt","CF","Limbede","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdt","CF","Mbédé","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdt","CF","Mbété","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdt","GB","Ambede","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdt","GB","Limbede","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdt","GB","Mbédé","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdt","GB","Mbété","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdu","CF","Mboxo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdu","CF","Mbuku","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdv","MX","Mixteco de Santa Lucía Monteverde","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdv","MX","Mixteco de Yosonotú","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdw","CF","Embosi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdw","CF","Mboshe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdw","CF","Mboshi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdx","ET","Dizi-Maji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdx","ET","Dizinog","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdx","ET","Dizinya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdx","ET","Maji","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdx","ET","Majinya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdx","ET","Sizi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdx","ET","Twoyu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdy","ET","Maale","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdz","BR","Aikewara","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdz","BR","Akewara","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdz","BR","Akewere","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdz","BR","Sororos","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdz","BR","Suruí","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdz","BR","Mudjétira","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdz","BR","Mudjetíre","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mdz","BR","Mudjetíre-Suruí","LP","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mea","CM","Mamwoh","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mea","CM","Wando Bando","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meb","PP","Ikobi Kairi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meb","PP","Kasere","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meb","PP","Kopo-Monia","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meb","PP","Wailemi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mec","AS","Leelalwarra","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mec","AS","Leelawarra","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mec","AS","Mala","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mec","AS","Marra","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"med","PP","Hagen","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mee","PP","Poeng","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mef","BG","Migam","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mef","BG","Negam","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meh","MX","Mixteco de Santiago Nuyoo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meh","MX","Mixteco del Suroeste de Tlaxiaco","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meh","MX","Nuyoo Mixtec","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meh","MX","Southeastern Ocotepec Mixtec","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mei","SU","Meidob","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mei","SU","Midobi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mei","SU","Tid","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mei","SU","Tidda","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mei","SU","Tid-N-Aal","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mej","ID","Arfak","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mej","ID","Mansibaber","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mej","ID","Meah","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mej","ID","Meax","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mej","ID","Mejach","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mej","ID","Mejah","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mej","ID","Meyach","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mek","PP","Mekeo-Kovio","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mel","BX","Belana'u","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mel","BX","Milanau","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mel","BX","Milano","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mel","MY","Belana'u","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mel","MY","Milanau","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mel","MY","Milano","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mem","AS","Djawali","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mem","AS","Djuwali","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mem","AS","Jiwali","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mem","AS","Jiwarli","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mem","AS","Koalgurdi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mem","AS","Manala","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mem","AS","Mangalaa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mem","AS","Mangarla","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mem","AS","Minala","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mem","AS","Yalmbau","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"men","LI","Boumpe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"men","LI","Hulo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"men","LI","Kossa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"men","LI","Kosso","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"men","SL","Boumpe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"men","SL","Hulo","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"men","SL","Kossa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"men","SL","Kosso","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meo","MY","Satun Malay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meo","TH","Kedah Malay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mep","AS","Merong","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mep","AS","Miriwoong","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mep","AS","Miriwun","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mep","AS","Mirung","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meq","CM","Mere","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meq","CM","Meri","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meq","CM","Mofu de Méri","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mes","CD","Masmadje","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mes","CD","Mesmedje","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"met","PP","Nenaya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"met","PP","Nengaya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"met","PP","Nineia","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meu","PP","Pure Motu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"meu","PP","True Motu","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mev","GV","Maa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mev","GV","Mah","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mev","GV","Manon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mev","GV","Mawe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mev","LI","Maa","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mev","LI","Mah","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mev","LI","Manon","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mev","LI","Mawe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mew","NI","Maga","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mew","NI","Magha","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mew","NI","Maha","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mew","NI","Maka","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","WI","Hasanya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","WI","Hassani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","WI","Maure","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","WI","Mauri","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","WI","Moor","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","WI","Sahrawi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","WI","Sulaka","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MO","Hasanya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MO","Hassani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MO","Maure","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MO","Mauri","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MO","Moor","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MO","Sahrawi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MO","Sulaka","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","ML","Hassani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","ML","Hassaniya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","ML","Maure","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","ML","Mauri","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","ML","Moor","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","ML","Sahrawi","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","ML","Sulaka","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","ML","Suraka","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","ML","Suraxxé","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MR","Hasanya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MR","Hasanya Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MR","Hassani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MR","Hassania","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MR","Hassaniya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MR","Hassaniyya Arabic","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MR","Klem El Bithan","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","MR","Maure","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","NG","Hasanya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","NG","Hassani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","NG","Maure","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","NG","Mauri","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","NG","Moor","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","NG","Sulaka","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","SG","Hasaniya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","SG","Hasanya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","SG","Hassani","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","SG","Hassaniya","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mey","SG","Klem El Bithan","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mez","US","Menomini","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfa","TH","Thai Islam","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfc","CG","Kimbanga","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfc","CG","Manga","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfd","CM","Mendankwe","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfe","MP","Kreol","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfe","MP","Kreole","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfe","MP","Maurisyen","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfe","MP","Mauritian","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfe","MP","Mauritius Creole French","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfe","MP","Maurysen","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mff","CM","Bunaki","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mff","CM","Mekaf","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mff","CM","Munkaf","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mff","CM","Nkap","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfg","GV","Mixifore","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfh","CM","Balda","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfh","CM","Mouktele","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfh","CM","Muktele","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfh","CM","Muktile","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfi","CM","Mandara Montagnard","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfi","CM","Ndara","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfi","NI","Ndara","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfj","CM","Boulahay","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfj","CM","Bula","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfj","CM","Bulahai","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfk","CM","Douvangar","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
"mfk","CM","Mofu-Douvangar","LA","Ethnologue 17th Edition","BM",5/24/2013 0:00:00
